Please,Sms,Account,Customer,Card,Email,Apple,Details,Update,Iphone,Online,Bank,Link,Message,Call,Store,Today,Nationwide,Refund,Due,size,email,http,phone,character,misspell,noun,pronoun,adjective,verb,adverb,preposition,conjunction,ari,fleashease,fleashgrade,gunning,smong,coleman,level
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,33.33,4,0,0,0,0,0,0,0.34,113.1,-0.28,8.04,8.48,2.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,21.43,6,0,2,1,2,1,1,2.59,104.98,2.84,6.8,3,1.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,60,3,0,1,0,1,0,0,-0.95,92.97,2.28,8.2,8.48,1.06,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,18.18,3,2,1,1,0,0,0,-2.79,127.22,-2.75,2.8,3,-1.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,50,3,0,0,0,1,1,0,-1.11,115.13,-1.06,8.51,8.48,0.95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,18.75,6,0,1,0,1,3,0,10.13,58.42,9.83,16.02,13.95,10.21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,171,0,0,0,0,30.56,9,1,5,3,0,2,2,0.91,109.04,1.28,5.2,3,1.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,60,1,0,0,0,0,2,0,-4.48,135.26,-3.62,3.2,3,-3.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,7.41,4,4,2,4,2,1,0,0.75,123,-1.41,5.29,6.16,2.58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,40,3,0,0,1,0,0,0,-7.67,146.38,-6.16,1.6,3,-8.07,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,17.39,5,2,2,1,3,2,2,0.84,114.11,-0.67,3.2,3,3.17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,37.5,2,0,2,0,1,1,0,-0.09,103.38,1.57,4.4,3,1.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,11.11,4,4,0,0,2,1,1,-2.05,112.08,0.11,5.9,6.87,-0.99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,33.33,4,1,2,1,3,2,0,3.01,89.86,5.2,7.2,3,1.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,33.33,13,5,1,1,2,7,1,5.34,94.53,3.8,8.62,8.48,6.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,25,3,0,1,0,1,1,0,-7.12,140.23,-5.06,2,3,-6.8,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,28.57,4,0,0,0,1,0,0,5.05,94.3,2.34,8.04,8.48,8.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,30.77,4,1,0,1,1,2,2,-1.83,129.98,-2.88,5.7,6.87,-0.04,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,50,3,0,0,0,0,1,0,-3.48,108.78,-0.92,6.04,6.87,-2.83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,20,4,0,0,1,1,4,1,2.96,92.68,3.07,6.14,6.87,4.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,16.67,5,2,1,3,1,4,2,-1.09,108.83,0.07,4.45,5.74,0.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,36.84,3,1,4,2,0,2,0,-0.7,120.14,-1.01,4,3,0.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,23.08,1,3,0,2,3,1,0,2.17,116.57,0.97,6.4,3,1.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,33.33,2,0,2,1,1,0,0,-5.42,122.5,-1.59,3.6,3,-4.74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,21.74,6,2,3,1,3,1,0,-0.97,112.76,-0.98,4,5.74,1.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,28.57,4,1,1,1,1,1,2,-2.53,117.16,-1.84,4.35,6.16,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,22.22,1,2,1,1,0,1,0,-3.26,131.21,-2.06,4.8,3,-3.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,42.86,3,0,0,1,0,1,1,2.88,95.17,2.47,4,3,5.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,25,5,1,0,1,0,0,0,-1.98,124.85,-2.91,2,3,-0.37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,25,2,3,1,1,1,0,0,-3.27,117.16,-1.84,5.64,6.87,-1.98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,28.57,6,1,1,2,1,1,0,0.09,114.93,1.45,6.8,3,-1.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,15,6,2,0,0,2,2,1,-2.65,115.13,-1.06,2.8,3,-1.02,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,27.59,13,1,3,0,0,3,0,7.44,93.5,7.92,12.4,3,-0.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,100,4,0,1,0,0,0,1,5.57,103.7,1.03,3.6,3,9.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,33.33,7,2,3,1,1,4,1,19.19,22.09,18.38,18.05,13.95,13.45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,28.57,5,2,3,1,1,0,0,-1.36,105.57,0.03,4.07,5.74,0.55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,50,5,0,1,0,1,0,0,-6.69,124.85,-2.91,2,3,-6.26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,22.22,1,0,1,2,2,0,0,1.45,117.11,-0.09,4.8,3,2.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,22.22,2,1,0,0,3,1,0,1.45,103,1.87,8.13,8.48,2.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,23.53,4,2,2,3,1,0,0,-1.38,111.92,-0.86,4.4,6.16,0.61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,50,1,1,0,1,1,0,0,-2.45,115.13,-1.06,2.8,3,-0.73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,40,2,0,1,1,1,0,0,-7.65,128.75,-3.71,1.6,3,-8.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,50,3,0,0,1,0,0,1,2.96,103.7,1.03,3.6,3,5.74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,11.54,4,3,3,2,0,3,2,0.13,104.35,0.94,6.36,7.47,2.02,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,33.33,1,1,1,2,0,0,0,-3.85,131.9,-2.9,3.6,3,-2.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,28.57,3,0,0,0,0,1,0,-2.77,120.55,-1.07,4,3,-1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,22.22,3,1,0,0,1,1,0,-3.91,102.05,0.52,5.73,6.87,-2.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,25,4,0,1,1,0,0,0,-1.12,101.78,0.31,9.27,8.48,0.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,20,1,2,0,2,1,0,0,1.74,102.53,2.19,8.28,8.48,2.73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33.33,2,1,0,1,0,0,0,-2.8,103.7,1.03,8.04,8.48,-1.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,50,4,2,1,0,0,0,0,2.82,102.53,2.19,8.28,8.48,4.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,25,2,0,2,0,2,1,0,-5.04,126.88,-3.69,1.2,3,-5.78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,25,5,0,0,0,0,1,1,1.47,92.57,2.09,5.47,6.87,4.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,26.67,2,1,2,2,2,1,0,6.66,89.59,5.48,9.71,8.48,5.87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,17.39,4,0,1,0,2,6,0,7.17,73.25,6.27,8.28,8.48,9.53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,13.33,3,1,1,1,1,0,1,6.15,80.47,6.51,11.64,10.75,5.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,50,1,0,0,0,0,1,0,0.24,115.13,-1.06,2.8,3,2.63,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,42.86,4,0,2,0,0,0,0,-2.77,112.08,0.11,4,3,-1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,40,1,1,1,0,0,0,0,2,71.81,5.23,8.2,8.48,4.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,37.5,3,0,0,1,2,1,0,-0.94,118.76,-0.57,4.4,3,0.21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,25,3,0,0,0,0,1,1,1.2,95.69,2.65,8.04,8.48,2.89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,26.67,3,1,1,1,0,0,1,-0.38,111.44,-0.79,4.62,6.16,1.78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,28.57,4,0,0,0,0,1,0,-2.77,120.55,-1.07,4,3,-1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,15.38,4,2,5,1,3,2,0,9.15,98.63,6.71,11.6,3,3.27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,33.33,3,0,0,0,1,0,0,-4,118.17,-2.23,6.04,6.87,-3.49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,13.33,1,3,3,2,0,1,0,-4.89,117.8,-0.94,3.6,3,-4.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,33.33,0,1,1,2,0,1,0,-3.85,131.9,-2.9,3.6,3,-2.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,9.09,5,2,1,4,2,1,0,-0.31,103.96,0.75,4.8,6.16,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,30,3,1,1,2,1,1,0,1.37,115.55,0.37,5.2,3,2.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102,0,0,0,0,29.41,7,0,1,0,0,1,1,3.35,90.94,3.06,6,6.87,5.94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,25,4,2,0,1,0,2,0,-4.49,105.88,-0.27,7.33,7.47,-3.74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,40,0,0,1,0,1,0,0,0.82,114.11,-0.67,3.2,3,3.27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,71.43,1,0,0,0,0,0,0,4.29,69.78,6.01,4,3,7.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,30.77,4,0,5,2,0,2,0,14.14,80.5,9.48,14.67,10.75,8.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,40.74,5,1,1,2,2,1,0,12.56,78.21,9.55,12.98,8.48,7.54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,75,2,0,0,0,0,0,0,6.29,78.87,4,2.8,3,10.21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,20,3,4,0,0,1,2,0,-2.8,122.5,-1.59,3.6,3,-1.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,33.33,1,1,1,0,0,1,0,-4.89,131.9,-2.9,3.6,3,-4.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,25,7,0,1,2,0,2,2,7.01,92.86,5.52,10.3,8.48,5.21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33.33,2,1,0,0,1,0,0,-2.8,122.5,-1.59,3.6,3,-1.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,27.27,5,0,1,0,2,0,0,-4.81,127.22,-2.75,2.8,3,-3.68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,33.33,1,1,0,0,0,0,1,-3.85,131.9,-2.9,3.6,3,-2.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,15.15,8,2,4,2,3,3,2,4.75,97.11,4.19,8.28,6.87,3.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,29.17,4,2,1,4,2,1,0,0.29,109.04,1.28,6.74,6.87,0.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,18.18,5,3,0,0,1,4,0,-3.2,120.84,-2.35,2,3,-1.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,11.11,7,0,0,1,1,4,0,-2.29,128.83,-3.47,4.76,6.46,-0.66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,20,8,0,1,1,0,5,1,0.29,107.39,1.01,6.14,6.87,1.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,100,2,0,0,0,0,0,0,-9.51,151,-6.56,2,3,-10.02,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,16.67,1,1,0,0,0,0,0,-1.77,124.71,-0.91,5.2,3,-1.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,25,3,1,0,0,1,1,0,-0.09,126.45,-1.65,4.4,3,1.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,40,2,0,0,0,0,0,0,-3.61,130.78,-4.49,0.8,3,-6.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,40,2,1,1,1,0,0,0,-3.89,145.84,-5.09,3.2,3,-2.62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,33.33,2,2,0,4,0,1,1,-0.52,117.11,-0.09,4.8,3,0.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,33.33,3,1,0,2,0,0,1,3.02,103,1.87,8.13,8.48,4.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,16.67,1,4,0,0,1,1,1,1.14,118.29,0.49,6,3,1.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,20,6,0,1,1,0,2,3,-1.06,126.46,-2.14,3.6,3,0.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,12.5,3,3,0,1,2,2,0,-1.81,104.19,0.96,5.71,6.87,-0.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,41.67,2,0,3,1,0,0,1,-6.06,134.08,-4.2,2,3,-5.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,42.86,3,0,1,0,2,0,0,-0.89,120.55,-1.07,8,8.48,0.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,50,2,1,2,0,1,0,0,-4.37,131.9,-2.9,3.6,3,-3.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,6.67,3,4,3,3,4,1,0,-0.18,98.73,1.48,5.62,6.87,1.98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,12.5,2,4,2,3,4,3,0,9.86,91.7,7.18,10.8,3,5.34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,60,3,1,1,0,0,0,0,-2.71,135.26,-3.62,3.2,3,-1.14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,28.57,4,0,0,0,0,0,0,-2.45,125.62,-3.02,6,6.87,-1.19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,44.44,5,0,1,0,0,0,0,-1.3,103,1.87,8.13,8.48,-0.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,9.09,4,6,1,1,0,0,0,-1.81,117.5,-1.14,6.4,7.47,-0.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,20,8,2,2,1,1,2,1,0.41,106.07,0.2,4.23,5.74,2.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,39.39,7,0,3,4,5,2,0,6.41,94.56,4.54,7.2,3,6.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,172,0,0,0,0,45.45,10,0,2,0,0,2,4,18.93,50.96,12.86,16.73,13.95,16.68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,18.75,9,2,0,2,0,0,1,-1.56,113.1,-0.28,3.6,3,-0.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,20,1,1,4,2,1,3,0,7.89,84.18,7.23,9.2,3,5.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,28.57,4,0,2,2,0,1,1,2.31,109.96,2.15,6.8,3,1.49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,25,5,2,3,0,1,0,2,7.45,108.45,4.09,9.6,3,4.06,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,30.77,3,0,3,1,0,0,0,2.46,115.55,0.37,8.28,8.48,3.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,39.13,5,0,3,1,0,2,0,12.4,95.72,7.11,11.6,3,7.33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,50,3,0,0,0,1,0,0,-1.75,113.1,-0.28,8.04,8.48,-0.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,50,4,1,1,0,1,0,0,0.77,103.38,1.57,4.4,3,2.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,0,0,0,0,58.33,4,1,0,0,0,1,0,8.87,90.24,3.9,6.68,6.87,11.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,36.36,2,1,1,4,1,1,0,0.04,108.03,1.67,8.46,8.48,0.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,12,6,1,5,1,4,2,1,4.75,89.9,4.2,7.03,6.87,6.04,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,12,1,0,0,0,0,0,0,7.2,105.9,5.44,11.2,3,1.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,50,3,1,0,0,1,1,0,2.96,84.9,3.65,8.04,8.48,5.74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,50,1,1,0,1,1,0,0,-2.45,115.13,-1.06,2.8,3,-0.73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,44.44,2,2,1,1,1,0,0,-4.69,109.09,-0.47,5.73,6.87,-3.62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,25,2,2,0,1,1,2,0,-2.66,118.76,-0.57,4.4,3,-1.93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,38.46,7,0,1,0,1,0,0,2.47,106,2.45,8.9,8.48,2.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,37.5,2,1,0,1,0,0,0,-0.52,118.76,-0.57,4.4,3,0.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,22.22,4,0,0,0,1,1,1,-1.55,116.14,-1.45,2.4,3,0.31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,40,3,1,2,0,2,3,0,4.07,95.94,3.36,8.46,8.48,5.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,14.29,6,3,0,2,0,2,0,0.41,105.57,0.03,5.73,6.87,2.76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,8.33,5,2,2,3,3,1,1,3.29,99.64,2.59,8.16,8.48,4.45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,23.08,3,1,1,0,3,1,0,4.82,100.71,3.19,8.9,8.48,5.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,11.76,3,2,2,2,0,3,0,0.05,107.86,0.7,4,3,1.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,100,2,0,0,0,0,0,0,-8.57,151,-6.56,2,3,-8.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,20,2,2,1,1,0,0,0,-5.14,129.16,-3.27,2.4,3,-4.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,75,0,0,0,1,1,0,0,-2.86,119.19,-2.62,1.2,3,-3.34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,31.25,2,1,2,2,1,0,0,5.67,94.04,4.86,9.71,8.48,4.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,5.56,3,8,0,4,2,2,0,-2.77,127.28,-3,3.45,5.24,-1.16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,40,2,1,0,1,0,0,0,-0.95,92.97,2.28,8.2,8.48,1.06,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,36.11,8,5,5,2,3,1,1,-0.08,113.38,0.67,5.2,3,0.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,21.21,8,1,2,2,2,5,8,3.66,127.47,-0.05,7.2,3,2.66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,11.11,3,0,3,2,2,3,0,-2.68,127.22,-2.75,2.8,3,-1.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,25,1,1,2,1,1,0,0,-1.98,109.47,-0.77,5.64,6.87,-0.37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,16.67,1,1,0,0,1,1,0,1.77,112.65,1.27,6,3,1.83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,36.84,7,0,1,3,0,3,2,9.52,73.14,8.77,12.68,10.75,7.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,82.35,7,0,3,0,0,0,0,-4.22,123.42,-3.21,1.2,3,-5.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,33.33,4,1,1,1,0,1,0,-0.43,112.65,1.27,6,3,-0.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,40,0,0,0,1,1,1,0,-2.71,124.69,-2.15,3.2,3,-1.14,0
